,State,FIPS Code,County,Republicans 2016,Democrats 2016,Republicans 2012,Republicans 2008,Democrats 2012,Democrats 2008,Less Than High School Diploma,At Least High School Diploma,At Least Bachelors's Degree,Graduate Degree,School Enrollment,Median Earnings 2010,White Population,African American Population,Native American Population,Asian American Population,Other Race or Races,Latino Population,Children Under 6 Living in Poverty,Adults 65 and Older Living in Poverty,Total Population,Preschool Enrollment,Poverty Rate,Gini Coefficient,Professional Occupations,Service Occupations,Sales and Office Occupations,"Farming, Fishing, and Forestry Occupations",Construction Occupations,Manufacturing and Transportation Occupations,Racial Homogenity,Median Age,Sick Days,Mental Health Days,Low Birthweight,Teen Birth Rate,Children in Single Parent Households,Adult Smoking,Adult Obesity,Diabetes,STD Rate,HIV Rate,Uninsured,Unemployment,Violent Crime Rate,Homicide Rate,Injury/Death Rate,Infant Mortality,Classification,Area_Name,Rural-urban_Continuum_Code_2003,Urban_Influence_Code_2003,Rural-urban_Continuum_Code_2013,Urban_Influence_Code_2013,POVALL_2016,CI90LBAll_2016,CI90UBALL_2016,PCTPOVALL_2016,CI90LBALLP_2016,CI90UBALLP_2016,POV017_2016,CI90LB017_2016,CI90UB017_2016,PCTPOV017_2016,CI90LB017P_2016,CI90UB017P_2016,POV517_2016,CI90LB517_2016,CI90UB517_2016,PCTPOV517_2016,CI90LB517P_2016,CI90UB517P_2016,MEDHHINC_2016,CI90LBINC_2016,CI90UBINC_2016,POV05_2016,CI90LB05_2016,CI90UB05_2016,PCTPOV05_2016,CI90LB05P_2016,CI90UB05P_2016,Area name,2003 Rural-urban Continuum Code,2003 Urban Influence Code,2013 Rural-urban Continuum Code,2013 Urban Influence Code,"Less than a high school diploma, 1970","High school diploma only, 1970","Some college (1-3 years), 1970","Four years of college or higher, 1970","Percent of adults with less than a high school diploma, 1970","Percent of adults with a high school diploma only, 1970","Percent of adults completing some college (1-3 years), 1970","Percent of adults completing four years of college or higher, 1970","Less than a high school diploma, 1980","High school diploma only, 1980","Some college (1-3 years), 1980","Four years of college or higher, 1980","Percent of adults with less than a high school diploma, 1980","Percent of adults with a high school diploma only, 1980","Percent of adults completing some college (1-3 years), 1980","Percent of adults completing four years of college or higher, 1980","Less than a high school diploma, 1990","High school diploma only, 1990","Some college or associate's degree, 1990","Bachelor's degree or higher, 1990","Percent of adults with less than a high school diploma, 1990","Percent of adults with a high school diploma only, 1990","Percent of adults completing some college or associate's degree, 1990","Percent of adults with a bachelor's degree or higher, 1990","Less than a high school diploma, 2000","High school diploma only, 2000","Some college or associate's degree, 2000","Bachelor's degree or higher, 2000","Percent of adults with less than a high school diploma, 2000","Percent of adults with a high school diploma only, 2000","Percent of adults completing some college or associate's degree, 2000","Percent of adults with a bachelor's degree or higher, 2000","Less than a high school diploma, 2012-2016","High school diploma only, 2012-2016","Some college or associate's degree, 2012-2016","Bachelor's degree or higher, 2012-2016","Percent of adults with less than a high school diploma, 2012-2016","Percent of adults with a high school diploma only, 2012-2016","Percent of adults completing some college or associate's degree, 2012-2016","Percent of adults with a bachelor's degree or higher, 2012-2016"
2987,WI,52113,Forest County,57.984,31.686500000000002,47.175,38.822,52.164500000000004,59.626000000000005,13.55,85.8055,10.43,4.8335,69.737,21896.908499999998,83.0835,3.87045,11.3435,0.55565,2.27,3.4209,27.5715,9.953,74227.396,42.30800000000001,17.961,0.426,22.953000000000003,26.034,20.141,4.653499999999999,10.9925,15.1,0.6585,43.375,3.1765,2.3385,0.07825,40.9375,0.34099999999999997,0.20700000000000002,0.294,0.1195,497.3,,0.155,0.10189999999999999,51.3615,,115.6685,,Republican,Forest County,8.2,9.25,8.2,11.0835,11930.243499999999,11259.991999999998,12431.153,14.5,12.75,17.75,3938.0460000000003,3742.8155,4213.1945000000005,24.808,19.4,24.125,2769.2019999999998,2580.155,2920.042,19.1,15.1765,23.192500000000003,45219.941,36297.3825,47674.8235,,,,,,,Forest County,8.2,9.25,8.2,11.0835,13735.264,9473.8045,3874.374,3752.187,59.675,29.799999999999997,6.7665,3.0475,10685.113500000001,10871.411,6153.3175,6415.7975,39.8,37.1595,11.600000000000001,8.8185,10430.7375,10136.545,10663.0825,9583.629,34.2,38.6765,17.445999999999998,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,23.025,44.3875,25.725,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,12.9925,41.671,33.226,15.0515
2988,WI,52113,Grant County,49.697500000000005,39.841,39.6845,38.822,59.659499999999994,59.626000000000005,9.878499999999999,89.661,19.4035,6.7665,77.6315,21896.908499999998,93.828,3.87045,1.5751,0.55565,0.4254,3.4209,15.317499999999999,9.953,74227.396,42.30800000000001,11.4295,0.4065,29.4115,17.057,21.875,3.324,9.3015,18.1665,0.9375,35.725,3.1765,2.3385,0.05675,19.8875,0.236,0.175,0.27249999999999996,0.09625,102.049,67.7655,0.1275,0.05865,157.06900000000002,,54.0895,7.177,Republican,Grant County,6.6,5.5835,6.6,5.5835,11930.243499999999,11259.991999999998,12431.153,17.786,15.536,17.75,3938.0460000000003,3742.8155,4213.1945000000005,15.115,15.5335,18.375,2769.2019999999998,2580.155,2920.042,14.5,11.4115,17.423000000000002,45219.941,42754.735499999995,47674.8235,,,,,,,Grant County,6.6,5.5835,6.6,5.5835,13735.264,9473.8045,3874.374,3752.187,46.908500000000004,34.1635,10.6335,9.142,10685.113500000001,10871.411,6153.3175,6415.7975,33.418,40.9685,11.600000000000001,14.593499999999999,10430.7375,10136.545,10663.0825,9583.629,23.677,41.771,20.487499999999997,15.018999999999998,10471.2095,10330.490000000002,12090.705,12566.225,18.575000000000003,40.8625,25.725,18.619999999999997,8844.450499999999,11944.8295,14341.2505,18089.0735,9.6455,37.965,30.644,19.878
2989,WI,52113,Green County,49.697500000000005,47.9955,39.6845,38.822,59.659499999999994,59.626000000000005,9.878499999999999,89.661,19.4035,4.8335,77.6315,29625.228499999997,93.828,3.87045,1.5751,0.55565,0.4254,3.4209,15.317499999999999,9.953,74227.396,34.6155,8.164,0.4065,32.641,13.466000000000001,23.609,1.9945,9.3015,18.1665,0.9375,40.825,2.5835,2.3385,0.0675,30.412499999999998,0.1835,0.111,0.27249999999999996,0.07325000000000001,234.5,67.7655,0.10005,0.05865,157.06900000000002,,66.405,,Democrat,Green County,6.6,5.5835,1.796,1.911,11930.243499999999,11259.991999999998,12431.153,7.9285,7.1785,9.893,3938.0460000000003,3742.8155,4213.1945000000005,10.269,7.800000000000001,12.625,2769.2019999999998,2580.155,2920.042,9.899999999999999,7.647,11.653500000000001,58462.765,55669.4415,68033.5295,,,,,,,Green County,6.6,5.5835,1.796,1.911,13735.264,9473.8045,3874.374,3752.187,46.908500000000004,34.1635,8.7,7.1105,10685.113500000001,10871.411,6153.3175,6415.7975,33.418,44.7775,14.0,11.706,10430.7375,10136.545,10663.0825,9583.629,23.677,41.771,20.487499999999997,11.681000000000001,10471.2095,10330.490000000002,12090.705,12566.225,14.125,40.8625,25.725,18.619999999999997,8844.450499999999,11944.8295,14341.2505,18089.0735,6.299,37.965,30.644,24.7045
2990,WI,52113,Green Lake County,66.27,31.686500000000002,62.155499999999996,53.173,37.175,45.035,13.55,85.8055,14.9165,4.8335,77.6315,27049.122,93.828,3.87045,1.5751,0.55565,0.4254,3.4209,27.5715,7.109500000000001,74227.396,26.923000000000002,8.164,0.4065,26.1825,15.2615,21.875,1.9945,10.9925,24.299999999999997,0.9375,43.375,4.3635,3.944,0.04605,30.412499999999998,0.236,0.175,0.294,0.09625,102.049,67.7655,0.10005,0.07314999999999999,51.3615,,78.721,,Republican,Green Lake County,6.6,5.5835,6.6,5.5835,11930.243499999999,11259.991999999998,12431.153,11.213999999999999,9.963999999999999,13.8215,3938.0460000000003,3742.8155,4213.1945000000005,19.9615,15.5335,24.125,2769.2019999999998,2580.155,2920.042,19.1,11.4115,23.192500000000003,51841.353,49212.0885,54461.0585,,,,,,,Green Lake County,6.6,5.5835,6.6,5.5835,13735.264,9473.8045,3874.374,3752.187,53.2915,34.1635,10.6335,7.1105,10685.113500000001,10871.411,6153.3175,6415.7975,39.8,40.9685,11.600000000000001,11.706,10430.7375,10136.545,10663.0825,9583.629,23.677,41.771,20.487499999999997,11.681000000000001,10471.2095,10330.490000000002,12090.705,12566.225,18.575000000000003,40.8625,25.725,14.7,8844.450499999999,11944.8295,14341.2505,18089.0735,12.9925,41.671,28.062,19.878
2991,WI,52113,Iowa County,41.411,56.1505,32.194,31.646500000000003,67.1545,66.922,9.878499999999999,93.51650000000001,23.89,6.7665,75.0,29625.228499999997,93.828,3.87045,1.5751,0.55565,0.4254,3.4209,9.1905,9.953,74227.396,34.6155,8.164,0.3685,32.641,13.466000000000001,25.3435,1.9945,12.683499999999999,15.1,0.9375,40.825,1.99,2.8735,0.04605,19.8875,0.131,0.20700000000000002,0.27249999999999996,0.09625,102.049,67.7655,0.10005,0.05865,157.06900000000002,,66.405,,Democrat,Iowa County,1.796,1.911,1.796,1.911,11930.243499999999,11259.991999999998,12431.153,7.9285,7.1785,9.893,3938.0460000000003,3742.8155,4213.1945000000005,10.269,7.800000000000001,12.625,2769.2019999999998,2580.155,2920.042,9.899999999999999,7.647,11.653500000000001,58462.765,55669.4415,61247.293999999994,,,,,,,Iowa County,1.796,1.911,1.796,1.911,13735.264,9473.8045,3874.374,3752.187,46.908500000000004,38.527,12.5665,7.1105,10685.113500000001,10871.411,6153.3175,6415.7975,27.036,44.7775,14.0,11.706,10430.7375,10136.545,10663.0825,9583.629,18.4155,44.864999999999995,20.487499999999997,11.681000000000001,10471.2095,10330.490000000002,12090.705,12566.225,9.675,40.8625,28.674999999999997,18.619999999999997,8844.450499999999,11944.8295,14341.2505,18089.0735,6.299,37.965,33.226,24.7045
2992,WI,52113,Iron County,57.984,39.841,47.175,45.9975,52.164500000000004,52.3305,9.878499999999999,89.661,19.4035,6.7665,72.3685,21896.908499999998,93.828,3.87045,1.5751,0.55565,1.362,3.4209,15.317499999999999,12.797,74227.396,42.30800000000001,14.695,0.4065,26.1825,20.6475,23.609,1.9945,14.375,15.1,0.9375,51.025,3.1765,2.3385,,9.2995,0.34099999999999997,0.20700000000000002,0.294,0.1195,102.049,,0.1275,0.11649999999999999,261.7815,,91.037,,Republican,Iron County,8.2,11.0835,8.2,11.0835,11930.243499999999,11259.991999999998,12431.153,14.5,12.75,17.75,3938.0460000000003,3742.8155,4213.1945000000005,19.9615,15.5335,24.125,2769.2019999999998,2580.155,2920.042,19.1,11.4115,23.192500000000003,38598.529500000004,36297.3825,47674.8235,,,,,,,Iron County,8.2,11.0835,8.2,11.0835,13735.264,9473.8045,3874.374,3752.187,53.2915,34.1635,6.7665,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,39.8,37.1595,16.4,8.8185,10430.7375,10136.545,10663.0825,9583.629,23.677,38.6765,26.570999999999998,11.681000000000001,10471.2095,10330.490000000002,12090.705,12566.225,14.125,37.337500000000006,31.625,14.7,8844.450499999999,11944.8295,14341.2505,18089.0735,6.299,34.259,38.3905,19.878
2993,WI,52113,Jackson County,49.697500000000005,39.841,39.6845,38.822,59.659499999999994,59.626000000000005,13.55,85.8055,14.9165,4.8335,67.105,24473.0155,83.0835,3.87045,4.8615,0.55565,1.362,3.4209,27.5715,9.953,74227.396,34.6155,14.695,0.426,29.4115,20.6475,18.4065,3.324,9.3015,21.2335,0.7515000000000001,40.825,3.77,6.0855,0.0675,30.412499999999998,0.34099999999999997,0.20700000000000002,0.316,0.09625,234.5,,0.1275,0.07314999999999999,51.3615,,66.405,,Republican,Jackson County,6.6,5.5835,6.6,5.5835,11930.243499999999,11259.991999999998,12431.153,11.213999999999999,9.963999999999999,13.8215,3938.0460000000003,3742.8155,4213.1945000000005,15.115,11.6665,18.375,2769.2019999999998,2580.155,2920.042,14.5,11.4115,17.423000000000002,51841.353,49212.0885,54461.0585,,,,,,,Jackson County,6.6,5.5835,6.6,5.5835,13735.264,9473.8045,3874.374,3752.187,59.675,34.1635,4.8335,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,39.8,40.9685,11.600000000000001,8.8185,10430.7375,10136.545,10663.0825,9583.629,28.938499999999998,41.771,17.445999999999998,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,23.025,40.8625,25.725,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,12.9925,41.671,33.226,15.0515
2994,WI,52113,Jefferson County,57.984,39.841,54.665,45.9975,44.6695,52.3305,9.878499999999999,89.661,23.89,6.7665,80.263,27049.122,93.828,3.87045,1.5751,0.55565,1.362,3.4209,9.1905,7.109500000000001,74227.396,50.0,8.164,0.3875,29.4115,17.057,23.609,0.6504000000000001,9.3015,21.2335,0.8445,38.275,3.1765,3.4085,0.05675,19.8875,0.236,0.14300000000000002,0.3375,0.08474999999999999,234.5,67.7655,0.10005,0.07314999999999999,157.06900000000002,,54.0895,5.869,Republican,Jefferson County,3.4000000000000004,3.75,3.4000000000000004,3.75,11930.243499999999,11259.991999999998,12431.153,7.9285,7.1785,9.893,3938.0460000000003,3742.8155,4213.1945000000005,10.269,7.800000000000001,12.625,2769.2019999999998,2580.155,2920.042,9.899999999999999,7.647,11.653500000000001,58462.765,55669.4415,68033.5295,,,,,,,Jefferson County,3.4000000000000004,3.75,3.4000000000000004,3.75,13735.264,9473.8045,3874.374,3752.187,46.908500000000004,34.1635,8.7,9.142,10685.113500000001,10871.411,6153.3175,6415.7975,33.418,40.9685,14.0,11.706,10430.7375,10136.545,10663.0825,9583.629,23.677,38.6765,23.529,15.018999999999998,10471.2095,10330.490000000002,12090.705,12566.225,14.125,37.337500000000006,28.674999999999997,18.619999999999997,8844.450499999999,11944.8295,14341.2505,18089.0735,9.6455,34.259,33.226,24.7045
2995,WI,52113,Juneau County,57.984,31.686500000000002,47.175,45.9975,52.164500000000004,52.3305,13.55,85.8055,10.43,2.9,75.0,27049.122,93.828,3.87045,1.5751,0.55565,1.362,3.4209,21.444499999999998,9.953,74227.396,34.6155,11.4295,0.4065,22.953000000000003,18.8525,23.609,1.9945,9.3015,24.299999999999997,0.8445,43.375,4.9565,,0.0675,40.9375,0.2885,0.271,0.294,0.09625,234.5,67.7655,0.1275,0.0876,157.06900000000002,,91.037,,Republican,Juneau County,6.6,9.25,6.6,9.25,11930.243499999999,11259.991999999998,12431.153,14.5,12.75,17.75,3938.0460000000003,3742.8155,4213.1945000000005,19.9615,15.5335,24.125,2769.2019999999998,2580.155,2920.042,19.1,15.1765,23.192500000000003,45219.941,42754.735499999995,47674.8235,,,,,,,Juneau County,6.6,9.25,6.6,9.25,13735.264,9473.8045,3874.374,3752.187,53.2915,29.799999999999997,10.6335,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,39.8,40.9685,11.600000000000001,8.8185,10430.7375,10136.545,10663.0825,9583.629,28.938499999999998,41.771,20.487499999999997,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,23.025,44.3875,25.725,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,12.9925,41.671,30.644,15.0515
2996,WI,52113,Kenosha County,49.697500000000005,47.9955,39.6845,38.822,52.164500000000004,59.626000000000005,13.55,85.8055,23.89,6.7665,77.6315,29625.228499999997,83.0835,3.87045,1.5751,1.7309999999999999,2.27,10.408999999999999,21.444499999999998,9.953,237222.99199999997,50.0,11.4295,0.426,32.641,15.2615,27.078,0.6504000000000001,9.3015,15.1,0.6585,35.725,3.1765,3.944,0.07825,30.412499999999998,0.34099999999999997,0.20700000000000002,0.316,0.07325000000000001,497.3,67.7655,0.10005,0.0876,157.06900000000002,1.796,66.405,5.869,Republican,Kenosha County,1.796,1.911,1.796,1.911,11930.243499999999,11259.991999999998,12431.153,14.5,9.963999999999999,13.8215,3938.0460000000003,3742.8155,4213.1945000000005,19.9615,15.5335,24.125,2769.2019999999998,2580.155,2920.042,19.1,15.1765,17.423000000000002,58462.765,55669.4415,61247.293999999994,,,,,,,Kenosha County,1.796,1.911,1.796,1.911,43453.0385,30347.117000000002,3874.374,3752.187,53.2915,34.1635,8.7,7.1105,33997.356,34576.4485,6153.3175,6415.7975,33.418,40.9685,14.0,11.706,10430.7375,32111.547,10663.0825,9583.629,23.677,35.581999999999994,26.570999999999998,11.681000000000001,10471.2095,32615.912,38556.675,12566.225,18.575000000000003,33.8125,31.625,18.619999999999997,8844.450499999999,37874.426999999996,45629.0775,18089.0735,9.6455,30.552999999999997,33.226,24.7045
2997,WI,52113,Kewaunee County,57.984,31.686500000000002,54.665,45.9975,44.6695,52.3305,9.878499999999999,89.661,14.9165,2.9,75.0,32201.3355,93.828,3.87045,1.5751,0.55565,0.4254,3.4209,15.317499999999999,7.109500000000001,74227.396,34.6155,8.164,0.3875,26.1825,13.466000000000001,21.875,3.324,12.683499999999999,24.299999999999997,0.9375,40.825,3.1765,2.8735,0.05675,19.8875,0.1835,0.175,0.316,0.08474999999999999,234.5,,0.10005,0.05865,51.3615,,41.774,,Republican,Kewaunee County,1.796,1.911,1.796,1.911,11930.243499999999,11259.991999999998,12431.153,7.9285,7.1785,9.893,3938.0460000000003,3742.8155,4213.1945000000005,10.269,7.800000000000001,12.625,2769.2019999999998,2580.155,2920.042,9.899999999999999,7.647,11.653500000000001,58462.765,55669.4415,68033.5295,,,,,,,Kewaunee County,1.796,1.911,1.796,1.911,13735.264,9473.8045,3874.374,3752.187,53.2915,34.1635,6.7665,3.0475,10685.113500000001,10871.411,6153.3175,6415.7975,39.8,44.7775,11.600000000000001,8.8185,10430.7375,10136.545,10663.0825,9583.629,28.938499999999998,47.959,17.445999999999998,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,14.125,47.912499999999994,25.725,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,6.299,41.671,33.226,15.0515
2998,WI,52113,La Crosse County,41.411,47.9955,39.6845,38.822,59.659499999999994,59.626000000000005,6.207,93.51650000000001,28.3765,10.6335,77.6315,24473.0155,93.828,3.87045,1.5751,4.039,1.362,3.4209,15.317499999999999,9.953,74227.396,42.30800000000001,14.695,0.426,32.641,17.057,27.078,0.6504000000000001,7.6105,15.1,0.8445,35.725,3.1765,2.3385,0.05675,19.8875,0.236,0.14300000000000002,0.251,0.07325000000000001,365.9,67.7655,0.10005,0.05865,157.06900000000002,,54.0895,4.5615,Democrat,La Crosse County,3.4000000000000004,1.911,3.4000000000000004,1.911,11930.243499999999,11259.991999999998,12431.153,14.5,12.75,13.8215,3938.0460000000003,3742.8155,4213.1945000000005,10.269,7.800000000000001,12.625,2769.2019999999998,2580.155,2920.042,9.899999999999999,7.647,11.653500000000001,51841.353,49212.0885,61247.293999999994,,,,,,,La Crosse County,3.4000000000000004,1.911,3.4000000000000004,1.911,13735.264,9473.8045,3874.374,3752.187,40.525,38.527,12.5665,11.1735,10685.113500000001,10871.411,6153.3175,6415.7975,27.036,40.9685,16.4,17.481,10430.7375,10136.545,10663.0825,9583.629,18.4155,35.581999999999994,26.570999999999998,21.6935,10471.2095,10330.490000000002,12090.705,12566.225,9.675,30.287499999999998,31.625,26.46,8844.450499999999,11944.8295,14341.2505,18089.0735,6.299,26.847,35.808,34.3575
2999,WI,52113,Lafayette County,49.697500000000005,39.841,39.6845,38.822,59.659499999999994,59.626000000000005,13.55,89.661,14.9165,4.8335,72.3685,27049.122,93.828,3.87045,1.5751,0.55565,0.4254,3.4209,15.317499999999999,9.953,74227.396,26.923000000000002,8.164,0.3685,29.4115,13.466000000000001,21.875,3.324,10.9925,21.2335,0.9375,40.825,2.5835,2.3385,0.05675,19.8875,0.236,0.079,0.294,0.08474999999999999,102.049,,0.1275,0.05865,51.3615,,91.037,,Republican,Lafayette County,8.2,7.4165,8.2,7.4165,11930.243499999999,11259.991999999998,12431.153,11.213999999999999,9.963999999999999,13.8215,3938.0460000000003,3742.8155,4213.1945000000005,19.9615,15.5335,18.375,2769.2019999999998,2580.155,2920.042,14.5,11.4115,17.423000000000002,58462.765,55669.4415,61247.293999999994,,,,,,,Lafayette County,8.2,7.4165,8.2,7.4165,13735.264,9473.8045,3874.374,3752.187,46.908500000000004,38.527,8.7,7.1105,10685.113500000001,10871.411,6153.3175,6415.7975,33.418,44.7775,11.600000000000001,8.8185,10430.7375,10136.545,10663.0825,9583.629,23.677,47.959,17.445999999999998,11.681000000000001,10471.2095,10330.490000000002,12090.705,12566.225,14.125,47.912499999999994,25.725,14.7,8844.450499999999,11944.8295,14341.2505,18089.0735,9.6455,41.671,30.644,19.878
3000,WI,52113,Langlade County,66.27,31.686500000000002,54.665,45.9975,44.6695,52.3305,13.55,85.8055,14.9165,4.8335,72.3685,24473.0155,93.828,3.87045,1.5751,0.55565,1.362,3.4209,27.5715,9.953,74227.396,34.6155,11.4295,0.4065,22.953000000000003,17.057,21.875,3.324,10.9925,24.299999999999997,0.9375,45.925,3.77,2.8735,0.0675,40.9375,0.2885,0.239,0.294,0.09625,102.049,67.7655,0.1275,0.0876,157.06900000000002,,78.721,,Republican,Langlade County,6.6,5.5835,6.6,5.5835,11930.243499999999,11259.991999999998,12431.153,14.5,12.75,17.75,3938.0460000000003,3742.8155,4213.1945000000005,24.808,19.4,29.875,2769.2019999999998,2580.155,2920.042,19.1,15.1765,23.192500000000003,45219.941,42754.735499999995,47674.8235,,,,,,,Langlade County,6.6,5.5835,6.6,5.5835,13735.264,9473.8045,3874.374,3752.187,53.2915,29.799999999999997,8.7,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,39.8,37.1595,11.600000000000001,8.8185,10430.7375,10136.545,10663.0825,9583.629,28.938499999999998,44.864999999999995,17.445999999999998,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,18.575000000000003,44.3875,22.775,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,9.6455,41.671,30.644,15.0515
3001,WI,52113,Lincoln County,57.984,39.841,47.175,45.9975,52.164500000000004,52.3305,13.55,85.8055,14.9165,4.8335,77.6315,29625.228499999997,93.828,3.87045,1.5751,0.55565,1.362,3.4209,21.444499999999998,9.953,74227.396,42.30800000000001,11.4295,0.3875,26.1825,15.2615,23.609,1.9945,10.9925,24.299999999999997,0.9375,43.375,3.77,2.8735,0.0675,30.412499999999998,0.1835,0.239,0.294,0.108,234.5,67.7655,0.10005,0.10189999999999999,157.06900000000002,,78.721,,Republican,Lincoln County,6.6,5.5835,6.6,5.5835,11930.243499999999,11259.991999999998,12431.153,11.213999999999999,7.1785,13.8215,3938.0460000000003,3742.8155,4213.1945000000005,15.115,11.6665,18.375,2769.2019999999998,2580.155,2920.042,14.5,11.4115,17.423000000000002,51841.353,49212.0885,61247.293999999994,,,,,,,Lincoln County,6.6,5.5835,6.6,5.5835,13735.264,9473.8045,3874.374,3752.187,53.2915,29.799999999999997,8.7,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,39.8,37.1595,11.600000000000001,8.8185,10430.7375,10136.545,10663.0825,9583.629,28.938499999999998,38.6765,20.487499999999997,11.681000000000001,10471.2095,10330.490000000002,12090.705,12566.225,18.575000000000003,40.8625,25.725,14.7,8844.450499999999,11944.8295,14341.2505,18089.0735,9.6455,37.965,35.808,15.0515
3002,WI,52113,Manitowoc County,57.984,39.841,47.175,45.9975,44.6695,52.3305,9.878499999999999,89.661,19.4035,4.8335,77.6315,29625.228499999997,93.828,3.87045,1.5751,2.885,0.4254,3.4209,15.317499999999999,7.109500000000001,74227.396,42.30800000000001,8.164,0.4065,26.1825,17.057,20.141,1.9945,7.6105,27.3665,0.8445,43.375,2.5835,2.8735,0.0675,30.412499999999998,0.236,0.175,0.316,0.09625,234.5,67.7655,0.10005,0.07314999999999999,157.06900000000002,,91.037,7.177,Republican,Manitowoc County,3.4000000000000004,5.5835,3.4000000000000004,5.5835,11930.243499999999,11259.991999999998,12431.153,7.9285,7.1785,9.893,3938.0460000000003,3742.8155,4213.1945000000005,10.269,7.800000000000001,12.625,2769.2019999999998,2580.155,2920.042,9.899999999999999,7.647,11.653500000000001,51841.353,49212.0885,54461.0585,,,,,,,Manitowoc County,3.4000000000000004,5.5835,3.4000000000000004,5.5835,13735.264,9473.8045,3874.374,3752.187,46.908500000000004,38.527,6.7665,7.1105,10685.113500000001,10871.411,6153.3175,6415.7975,33.418,44.7775,11.600000000000001,8.8185,10430.7375,32111.547,10663.0825,9583.629,23.677,44.864999999999995,20.487499999999997,11.681000000000001,10471.2095,32615.912,12090.705,12566.225,14.125,44.3875,25.725,14.7,8844.450499999999,11944.8295,14341.2505,18089.0735,9.6455,41.671,30.644,19.878
3003,WI,52113,Marathon County,57.984,39.841,54.665,45.9975,44.6695,52.3305,9.878499999999999,89.661,19.4035,6.7665,75.0,29625.228499999997,93.828,3.87045,1.5751,5.193,1.362,3.4209,15.317499999999999,7.109500000000001,74227.396,34.6155,8.164,0.4065,29.4115,13.466000000000001,25.3435,1.9945,9.3015,21.2335,0.8445,38.275,3.1765,2.3385,0.05675,30.412499999999998,0.236,0.175,0.294,0.08474999999999999,234.5,67.7655,0.10005,0.07314999999999999,157.06900000000002,1.796,54.0895,5.869,Republican,Marathon County,3.4000000000000004,1.911,3.4000000000000004,1.911,11930.243499999999,11259.991999999998,12431.153,11.213999999999999,9.963999999999999,13.8215,3938.0460000000003,3742.8155,4213.1945000000005,15.115,11.6665,18.375,2769.2019999999998,2580.155,2920.042,14.5,11.4115,17.423000000000002,58462.765,55669.4415,61247.293999999994,,,,,,,Marathon County,3.4000000000000004,1.911,3.4000000000000004,1.911,13735.264,9473.8045,3874.374,3752.187,53.2915,34.1635,8.7,7.1105,10685.113500000001,34576.4485,6153.3175,6415.7975,33.418,40.9685,11.600000000000001,11.706,10430.7375,32111.547,10663.0825,9583.629,23.677,41.771,20.487499999999997,15.018999999999998,10471.2095,32615.912,12090.705,12566.225,14.125,37.337500000000006,28.674999999999997,18.619999999999997,8844.450499999999,37874.426999999996,14341.2505,18089.0735,9.6455,37.965,30.644,24.7045
3004,WI,52113,Marinette County,66.27,31.686500000000002,54.665,45.9975,44.6695,52.3305,13.55,85.8055,14.9165,4.8335,75.0,24473.0155,93.828,3.87045,1.5751,0.55565,1.362,3.4209,21.444499999999998,9.953,74227.396,42.30800000000001,14.695,0.426,26.1825,17.057,20.141,1.9945,10.9925,24.299999999999997,0.9375,45.925,3.77,3.4085,0.0675,30.412499999999998,0.2885,0.271,0.294,0.108,102.049,67.7655,0.10005,0.07314999999999999,51.3615,,66.405,,Republican,Marinette County,6.6,5.5835,6.6,5.5835,11930.243499999999,11259.991999999998,12431.153,11.213999999999999,9.963999999999999,13.8215,3938.0460000000003,3742.8155,4213.1945000000005,15.115,11.6665,18.375,2769.2019999999998,2580.155,2920.042,14.5,11.4115,17.423000000000002,45219.941,42754.735499999995,47674.8235,,,,,,,Marinette County,6.6,5.5835,6.6,5.5835,13735.264,9473.8045,3874.374,3752.187,53.2915,38.527,6.7665,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,33.418,44.7775,11.600000000000001,8.8185,10430.7375,10136.545,10663.0825,9583.629,28.938499999999998,41.771,20.487499999999997,11.681000000000001,10471.2095,10330.490000000002,12090.705,12566.225,18.575000000000003,44.3875,25.725,14.7,8844.450499999999,11944.8295,14341.2505,18089.0735,9.6455,41.671,33.226,15.0515
